Station_Name,Date,Air_Temp_Min,Air_Temp_Min_Source_Flag,Air_Temp_Max,Air_Temp_Max_Source_Flag,Air_Temp_Avg ,Air_Temp_Avg_Source_Flag,Wind_Speed_10m_Avg_(km/h),Wind_Speed_10m_Avg_Source_Flag,Wind_Dir_10m_Avg ,Wind_Dir_10m_Avg_Source_Flag,Heating_Degree_Days_(DD),Heating_Degree_Days_Source_Flag,Cooling_Degree_Days_(DD),Cooling_Degree_Days_Source_Flag
Calgary Intl A,25-Aug-13,10.7,ACTUAL,26.4,ACTUAL,17.4,AGGREGATED,11.2,AGGREGATED,232.2,AGGREGATED,3.4,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Aug-13,11.7,ACTUAL,25.6,ACTUAL,18.1,AGGREGATED,18.2,AGGREGATED,238.1,AGGREGATED,3.1,COMPUTED,0.2,COMPUTED
Calgary Intl A,27-Aug-13,8.5,ACTUAL,26.6,ACTUAL,17.9,AGGREGATED,11.5,AGGREGATED,247.2,AGGREGATED,3,COMPUTED,0.3,COMPUTED
Calgary Intl A,28-Aug-13,7.9,ACTUAL,27.5,ACTUAL,18.2,AGGREGATED,16.3,AGGREGATED,200.9,AGGREGATED,3.3,COMPUTED,0.4,COMPUTED
Calgary Intl A,29-Aug-13,11.8,ACTUAL,29.8,ACTUAL,18.9,AGGREGATED,20.2,AGGREGATED,210,AGGREGATED,3.5,COMPUTED,0.5,COMPUTED
Calgary Intl A,30-Aug-13,10.4,ACTUAL,25.8,ACTUAL,17,AGGREGATED,13.1,AGGREGATED,269.9,AGGREGATED,4.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,31-Aug-13,5.8,ACTUAL,22.9,ACTUAL,15,AGGREGATED,12.1,AGGREGATED,204.7,AGGREGATED,4.5,COMPUTED,0.3,COMPUTED
Calgary Intl A,01-Sep-13,6.3,ACTUAL,27.8,ACTUAL,18,AGGREGATED,8.2,AGGREGATED,182.4,AGGREGATED,4.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,02-Sep-13,9.8,ACTUAL,27.9,ACTUAL,19.5,AGGREGATED,9.2,AGGREGATED,332.4,AGGREGATED,4.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,03-Sep-13,11.3,ACTUAL,23.6,ACTUAL,17.7,AGGREGATED,14.7,AGGREGATED,215.4,AGGREGATED,4.6,COMPUTED,0.1,COMPUTED
Calgary Intl A,04-Sep-13,11.3,ACTUAL,30.1,ACTUAL,20.9,AGGREGATED,13.4,AGGREGATED,228.8,AGGREGATED,5.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,05-Sep-13,11.7,ACTUAL,29.2,ACTUAL,21.2,AGGREGATED,12.1,AGGREGATED,340.4,AGGREGATED,5.9,COMPUTED,0.3,COMPUTED
Calgary Intl A,06-Sep-13,13.2,ACTUAL,20.5,ACTUAL,15.6,AGGREGATED,13.9,AGGREGATED,7.7,AGGREGATED,5.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,07-Sep-13,12.4,ACTUAL,14,ACTUAL,13.3,AGGREGATED,8.3,AGGREGATED,356.5,AGGREGATED,5.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,08-Sep-13,11.5,ACTUAL,22,ACTUAL,16,AGGREGATED,11.1,AGGREGATED,242.5,AGGREGATED,5.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,09-Sep-13,11.8,ACTUAL,24.5,ACTUAL,17.5,AGGREGATED,12,AGGREGATED,331.9,AGGREGATED,6.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,10-Sep-13,7.8,ACTUAL,23.9,ACTUAL,15.6,AGGREGATED,7.6,AGGREGATED,320.4,AGGREGATED,6.1,COMPUTED,0,COMPUTED
Calgary Intl A,11-Sep-13,7.4,ACTUAL,25,ACTUAL,16.7,AGGREGATED,13.5,AGGREGATED,184.1,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,12-Sep-13,9.4,ACTUAL,28.8,ACTUAL,19.3,AGGREGATED,21,AGGREGATED,174.5,AGGREGATED,6.8,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-Sep-13,11,ACTUAL,27.5,ACTUAL,19.6,AGGREGATED,17,AGGREGATED,323.2,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,14-Sep-13,11.6,ACTUAL,23.7,ACTUAL,17.4,AGGREGATED,16.6,AGGREGATED,155.7,AGGREGATED,7.1,COMPUTED,0,COMPUTED
Calgary Intl A,15-Sep-13,10,ACTUAL,25.8,ACTUAL,17.4,AGGREGATED,22.8,AGGREGATED,160.5,AGGREGATED,6.8,COMPUTED,0,COMPUTED
Calgary Intl A,16-Sep-13,11,ACTUAL,26.8,ACTUAL,17.8,AGGREGATED,23.9,AGGREGATED,227,AGGREGATED,6.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,17-Sep-13,9.5,ACTUAL,21.1,ACTUAL,15.7,AGGREGATED,12.5,AGGREGATED,45.5,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,18-Sep-13,6,ACTUAL,11,ACTUAL,7.3,AGGREGATED,18.1,AGGREGATED,302.2,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,19-Sep-13,4.6,ACTUAL,17.6,ACTUAL,10.8,AGGREGATED,10.1,AGGREGATED,203.3,AGGREGATED,7.9,COMPUTED,0,COMPUTED
Calgary Intl A,20-Sep-13,4.1,ACTUAL,22.6,ACTUAL,12.6,AGGREGATED,9.7,AGGREGATED,209.1,AGGREGATED,8.9,COMPUTED,0,COMPUTED
Calgary Intl A,21-Sep-13,5.5,ACTUAL,24,ACTUAL,13.2,AGGREGATED,19.3,AGGREGATED,245.8,AGGREGATED,9.2,COMPUTED,0,COMPUTED
Calgary Intl A,22-Sep-13,3.8,ACTUAL,20.1,ACTUAL,12.1,AGGREGATED,14.2,AGGREGATED,236.6,AGGREGATED,7.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,23-Sep-13,5.3,ACTUAL,17.6,ACTUAL,11.8,AGGREGATED,24.8,AGGREGATED,255.1,AGGREGATED,7.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,24-Sep-13,3.9,ACTUAL,14.4,ACTUAL,9.2,AGGREGATED,11.1,AGGREGATED,347.5,AGGREGATED,6.6,COMPUTED,0.2,COMPUTED
Calgary Intl A,25-Sep-13,1.6,ACTUAL,11.3,ACTUAL,6.9,AGGREGATED,21.1,AGGREGATED,348.8,AGGREGATED,6.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,26-Sep-13,0.6,ACTUAL,10.6,ACTUAL,5.1,AGGREGATED,15.2,AGGREGATED,320.8,AGGREGATED,7.3,COMPUTED,0,COMPUTED
Calgary Intl A,27-Sep-13,-0.3,ACTUAL,14.1,ACTUAL,7.4,AGGREGATED,15.7,AGGREGATED,267.6,AGGREGATED,7.9,COMPUTED,0,COMPUTED
Calgary Intl A,28-Sep-13,-0.3,ACTUAL,16,ACTUAL,8.4,AGGREGATED,19.6,AGGREGATED,184.5,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,29-Sep-13,3.6,ACTUAL,16,ACTUAL,11.3,AGGREGATED,21.4,AGGREGATED,234.9,AGGREGATED,8.2,COMPUTED,0,COMPUTED
Calgary Intl A,30-Sep-13,2.2,ACTUAL,14.3,ACTUAL,7.5,AGGREGATED,22.3,AGGREGATED,254.9,AGGREGATED,9.5,COMPUTED,0,COMPUTED
Calgary Intl A,01-Oct-13,0.5,ACTUAL,13.4,ACTUAL,6.7,AGGREGATED,19.6,AGGREGATED,266.6,AGGREGATED,10.4,COMPUTED,0,COMPUTED
Calgary Intl A,02-Oct-13,-2.3,ACTUAL,10.1,ACTUAL,3.6,AGGREGATED,12.1,AGGREGATED,3.3,AGGREGATED,11.4,COMPUTED,0,COMPUTED
Calgary Intl A,03-Oct-13,-2.2,ACTUAL,8.9,ACTUAL,3.4,AGGREGATED,9.1,AGGREGATED,353.8,AGGREGATED,12,COMPUTED,0,COMPUTED
Calgary Intl A,04-Oct-13,-4,ACTUAL,14.4,ACTUAL,4.7,AGGREGATED,12,AGGREGATED,189.4,AGGREGATED,11.3,COMPUTED,0,COMPUTED
Calgary Intl A,05-Oct-13,4,ACTUAL,14.9,ACTUAL,12.3,AGGREGATED,28.2,AGGREGATED,262,AGGREGATED,11,COMPUTED,0,COMPUTED
Calgary Intl A,06-Oct-13,3.2,ACTUAL,17.8,ACTUAL,10.5,AGGREGATED,11.7,AGGREGATED,223.5,AGGREGATED,9.8,COMPUTED,0,COMPUTED
Calgary Intl A,07-Oct-13,5.6,ACTUAL,17.9,ACTUAL,10.8,AGGREGATED,20.8,AGGREGATED,233.9,AGGREGATED,10.3,COMPUTED,0,COMPUTED
Calgary Intl A,08-Oct-13,0.1,ACTUAL,11.5,ACTUAL,7.6,AGGREGATED,21.4,AGGREGATED,330.9,AGGREGATED,11.7,COMPUTED,0,COMPUTED
Calgary Intl A,09-Oct-13,-2.3,ACTUAL,14.4,ACTUAL,5.5,AGGREGATED,14.2,AGGREGATED,212,AGGREGATED,12,COMPUTED,0,COMPUTED
Calgary Intl A,10-Oct-13,2.6,ACTUAL,12.4,ACTUAL,6.8,AGGREGATED,12.3,AGGREGATED,257.6,AGGREGATED,11.5,COMPUTED,0,COMPUTED
Calgary Intl A,11-Oct-13,-1,ACTUAL,8.3,ACTUAL,3.4,AGGREGATED,9.4,AGGREGATED,315.5,AGGREGATED,13.3,COMPUTED,0,COMPUTED
Calgary Intl A,12-Oct-13,0.4,ACTUAL,8.2,ACTUAL,3.9,AGGREGATED,9.7,AGGREGATED,101.4,AGGREGATED,13.4,COMPUTED,0,COMPUTED
Calgary Intl A,13-Oct-13,0.8,ACTUAL,8.9,ACTUAL,4.1,AGGREGATED,5.8,AGGREGATED,329.5,AGGREGATED,12.8,COMPUTED,0,COMPUTED
Calgary Intl A,14-Oct-13,-3.3,ACTUAL,11.1,ACTUAL,4.1,AGGREGATED,8.8,AGGREGATED,204.5,AGGREGATED,13,COMPUTED,0,COMPUTED
Calgary Intl A,15-Oct-13,-2.3,ACTUAL,16.6,ACTUAL,7,AGGREGATED,10.2,AGGREGATED,346.2,AGGREGATED,13.3,COMPUTED,0,COMPUTED
Calgary Intl A,16-Oct-13,0.1,ACTUAL,8.3,ACTUAL,4.3,AGGREGATED,15.3,AGGREGATED,326,AGGREGATED,12.9,COMPUTED,0,COMPUTED
Calgary Intl A,17-Oct-13,-1.2,ACTUAL,9.8,ACTUAL,4.1,AGGREGATED,21.9,AGGREGATED,308.5,AGGREGATED,13.6,COMPUTED,0,COMPUTED
Calgary Intl A,18-Oct-13,-2.1,ACTUAL,17,ACTUAL,7.8,AGGREGATED,12.3,AGGREGATED,230.1,AGGREGATED,13,COMPUTED,0,COMPUTED
Calgary Intl A,19-Oct-13,3.8,ACTUAL,13.1,ACTUAL,8.7,AGGREGATED,23.9,AGGREGATED,329.2,AGGREGATED,12.3,COMPUTED,0,COMPUTED
Calgary Intl A,20-Oct-13,-0.6,ACTUAL,13.9,ACTUAL,6.8,AGGREGATED,9.9,AGGREGATED,238.5,AGGREGATED,12.5,COMPUTED,0,COMPUTED
Calgary Intl A,21-Oct-13,3.2,ACTUAL,17.6,ACTUAL,10.3,AGGREGATED,12.6,AGGREGATED,314.6,AGGREGATED,13.2,COMPUTED,0,COMPUTED
Calgary Intl A,22-Oct-13,0.9,ACTUAL,15.7,ACTUAL,8.4,AGGREGATED,10.6,AGGREGATED,5.9,AGGREGATED,13.5,COMPUTED,0,COMPUTED
Calgary Intl A,23-Oct-13,2.2,ACTUAL,8.6,ACTUAL,5.5,AGGREGATED,11.3,AGGREGATED,120.7,AGGREGATED,13.7,COMPUTED,0,COMPUTED
Calgary Intl A,24-Oct-13,-0.7,ACTUAL,21.9,ACTUAL,8.9,AGGREGATED,15.6,AGGREGATED,218.2,AGGREGATED,14.2,COMPUTED,0,COMPUTED
Calgary Intl A,25-Oct-13,1.5,ACTUAL,13.4,ACTUAL,7.1,AGGREGATED,10.5,AGGREGATED,340.1,AGGREGATED,15.1,COMPUTED,0,COMPUTED
Calgary Intl A,26-Oct-13,0.1,ACTUAL,20.3,ACTUAL,8.4,AGGREGATED,10.3,AGGREGATED,261.6,AGGREGATED,14.8,COMPUTED,0,COMPUTED
Calgary Intl A,27-Oct-13,-6.8,ACTUAL,8.5,ACTUAL,-0.9,AGGREGATED,21.6,AGGREGATED,25,AGGREGATED,15.3,COMPUTED,0,COMPUTED
Calgary Intl A,28-Oct-13,-11.2,ACTUAL,-5.9,ACTUAL,-8.3,AGGREGATED,16,AGGREGATED,147.3,AGGREGATED,17.3,COMPUTED,0,COMPUTED
Calgary Intl A,29-Oct-13,-10.4,ACTUAL,2.9,ACTUAL,-4.2,AGGREGATED,13.2,AGGREGATED,192,AGGREGATED,17.9,COMPUTED,0,COMPUTED
Calgary Intl A,30-Oct-13,-1.9,ACTUAL,7.8,ACTUAL,3,AGGREGATED,10,AGGREGATED,238.6,AGGREGATED,17.3,COMPUTED,0,COMPUTED
Calgary Intl A,31-Oct-13,0.2,ACTUAL,11.8,ACTUAL,7,AGGREGATED,28.2,AGGREGATED,272,AGGREGATED,16.8,COMPUTED,0,COMPUTED
Calgary Intl A,01-Nov-13,2.4,ACTUAL,10.6,ACTUAL,6,AGGREGATED,17,AGGREGATED,239.3,AGGREGATED,17.4,COMPUTED,0,COMPUTED
Calgary Intl A,02-Nov-13,-2,ACTUAL,4.1,ACTUAL,-0.5,AGGREGATED,12,AGGREGATED,343.3,AGGREGATED,17.5,COMPUTED,0,COMPUTED
Calgary Intl A,03-Nov-13,-7.3,ACTUAL,-1.2,ACTUAL,-3.1,AGGREGATED,32.7,AGGREGATED,334.9,AGGREGATED,17.2,COMPUTED,0,COMPUTED
Calgary Intl A,04-Nov-13,-9.4,ACTUAL,-3.5,ACTUAL,-6.1,AGGREGATED,9.5,AGGREGATED,317.5,AGGREGATED,18,COMPUTED,0,COMPUTED
Calgary Intl A,05-Nov-13,-13.1,ACTUAL,1.7,ACTUAL,-5.1,AGGREGATED,10.5,AGGREGATED,210.2,AGGREGATED,18.6,COMPUTED,0,COMPUTED
Calgary Intl A,06-Nov-13,-4.4,ACTUAL,4.3,ACTUAL,-0.2,AGGREGATED,12.7,AGGREGATED,278.3,AGGREGATED,19,COMPUTED,0,COMPUTED
Calgary Intl A,07-Nov-13,-7,ACTUAL,1.3,ACTUAL,-1.9,AGGREGATED,9.4,AGGREGATED,178.4,AGGREGATED,18.6,COMPUTED,0,COMPUTED
Calgary Intl A,08-Nov-13,-5,ACTUAL,5.1,ACTUAL,-2,AGGREGATED,17.5,AGGREGATED,319.2,AGGREGATED,18.5,COMPUTED,0,COMPUTED
Calgary Intl A,09-Nov-13,-9,ACTUAL,4.8,ACTUAL,-4.7,AGGREGATED,14,AGGREGATED,211.5,AGGREGATED,19.8,COMPUTED,0,COMPUTED
Calgary Intl A,10-Nov-13,-11,ACTUAL,-6.6,ACTUAL,-9.6,AGGREGATED,13.3,AGGREGATED,146.9,AGGREGATED,20.9,COMPUTED,0,COMPUTED
Calgary Intl A,11-Nov-13,-13.8,ACTUAL,1.6,ACTUAL,-6.8,AGGREGATED,10.6,AGGREGATED,207.5,AGGREGATED,20.5,COMPUTED,0,COMPUTED
Calgary Intl A,12-Nov-13,-5.7,ACTUAL,10.8,ACTUAL,3,AGGREGATED,14.1,AGGREGATED,220.2,AGGREGATED,18.1,COMPUTED,0,COMPUTED
Calgary Intl A,13-Nov-13,2.9,ACTUAL,8.3,ACTUAL,5.6,AGGREGATED,17.1,AGGREGATED,257.9,AGGREGATED,17.4,COMPUTED,0,COMPUTED
Calgary Intl A,14-Nov-13,-3.5,ACTUAL,7.4,ACTUAL,2.8,AGGREGATED,16.3,AGGREGATED,253.7,AGGREGATED,18.9,COMPUTED,0,COMPUTED
Calgary Intl A,15-Nov-13,-3.8,ACTUAL,4.6,ACTUAL,0.6,AGGREGATED,15.8,AGGREGATED,135.5,AGGREGATED,17.9,COMPUTED,0,COMPUTED
Calgary Intl A,16-Nov-13,-13.1,ACTUAL,-2.5,ACTUAL,-8.5,AGGREGATED,24.6,AGGREGATED,5.9,AGGREGATED,19.6,COMPUTED,0,COMPUTED
Calgary Intl A,17-Nov-13,-20.8,ACTUAL,-10.6,ACTUAL,-14.8,AGGREGATED,11,AGGREGATED,223.7,AGGREGATED,20.6,COMPUTED,0,COMPUTED
Calgary Intl A,18-Nov-13,-15.9,ACTUAL,-9.2,ACTUAL,-13.3,AGGREGATED,18,AGGREGATED,357.2,AGGREGATED,20.7,COMPUTED,0,COMPUTED
Calgary Intl A,19-Nov-13,-18.5,ACTUAL,-14.4,ACTUAL,-15.8,AGGREGATED,18.1,AGGREGATED,342.3,AGGREGATED,21.5,COMPUTED,0,COMPUTED
Calgary Intl A,20-Nov-13,-22.3,ACTUAL,-9.4,ACTUAL,-15.9,AGGREGATED,12.6,AGGREGATED,224.4,AGGREGATED,21.2,COMPUTED,0,COMPUTED
Calgary Intl A,21-Nov-13,-12.9,ACTUAL,-0.2,ACTUAL,-4.9,AGGREGATED,30.2,AGGREGATED,249.2,AGGREGATED,21.6,COMPUTED,0,COMPUTED
Calgary Intl A,22-Nov-13,-17.3,ACTUAL,-6.8,ACTUAL,-12.3,AGGREGATED,10.4,AGGREGATED,205.9,AGGREGATED,22.2,COMPUTED,0,COMPUTED
Calgary Intl A,23-Nov-13,-10.8,ACTUAL,10.5,ACTUAL,0.6,AGGREGATED,14.3,AGGREGATED,196.4,AGGREGATED,22.1,COMPUTED,0,COMPUTED
Calgary Intl A,24-Nov-13,-3.3,ACTUAL,9.7,ACTUAL,2,AGGREGATED,9.5,AGGREGATED,237.3,AGGREGATED,21.2,COMPUTED,0,COMPUTED
Calgary Intl A,25-Nov-13,-7.1,ACTUAL,2,ACTUAL,-2.4,AGGREGATED,8.6,AGGREGATED,210.9,AGGREGATED,21,COMPUTED,0,COMPUTED
Calgary Intl A,26-Nov-13,-5.6,ACTUAL,10.2,ACTUAL,0.3,AGGREGATED,12.1,AGGREGATED,242.1,AGGREGATED,21.5,COMPUTED,0,COMPUTED
Calgary Intl A,27-Nov-13,-7,ACTUAL,3.3,ACTUAL,-3,AGGREGATED,7.2,AGGREGATED,200.9,AGGREGATED,21.8,COMPUTED,0,COMPUTED
Calgary Intl A,28-Nov-13,-7.7,ACTUAL,9.2,ACTUAL,0.6,AGGREGATED,18.1,AGGREGATED,221.5,AGGREGATED,22.8,COMPUTED,0,COMPUTED
Calgary Intl A,29-Nov-13,-1,ACTUAL,7.9,ACTUAL,2,AGGREGATED,8.1,AGGREGATED,21.2,AGGREGATED,22.9,COMPUTED,0,COMPUTED
Calgary Intl A,30-Nov-13,-5.1,ACTUAL,6.4,ACTUAL,0.2,AGGREGATED,10.5,AGGREGATED,182.5,AGGREGATED,22.6,COMPUTED,0,COMPUTED
Calgary Intl A,01-Dec-13,-4.7,ACTUAL,4.7,ACTUAL,-0.6,AGGREGATED,8.8,AGGREGATED,75.5,AGGREGATED,22.2,COMPUTED,0,COMPUTED
Calgary Intl A,02-Dec-13,-15.2,ACTUAL,-3.2,ACTUAL,-12.4,AGGREGATED,37.6,AGGREGATED,340.4,AGGREGATED,23.7,COMPUTED,0,COMPUTED
Calgary Intl A,03-Dec-13,-17.3,ACTUAL,-13.7,ACTUAL,-15.5,AGGREGATED,30,AGGREGATED,343.7,AGGREGATED,24.5,COMPUTED,0,COMPUTED
Calgary Intl A,04-Dec-13,-22.3,ACTUAL,-15.7,ACTUAL,-18.8,AGGREGATED,13.9,AGGREGATED,340.4,AGGREGATED,24.6,COMPUTED,0,COMPUTED
Calgary Intl A,05-Dec-13,-26.2,ACTUAL,-19.8,ACTUAL,-22.8,AGGREGATED,11,AGGREGATED,306.1,AGGREGATED,24.6,COMPUTED,0,COMPUTED
Calgary Intl A,06-Dec-13,-29.2,ACTUAL,-24.7,ACTUAL,-26.7,AGGREGATED,11.7,AGGREGATED,317.4,AGGREGATED,24.6,COMPUTED,0,COMPUTED
Calgary Intl A,07-Dec-13,-30.1,ACTUAL,-12.2,ACTUAL,-22.6,AGGREGATED,9.2,AGGREGATED,224.7,AGGREGATED,25.3,COMPUTED,0,COMPUTED
Calgary Intl A,08-Dec-13,-16.1,ACTUAL,-11.9,ACTUAL,-13.8,AGGREGATED,14.6,AGGREGATED,288.8,AGGREGATED,24.6,COMPUTED,0,COMPUTED
Calgary Intl A,09-Dec-13,-12.8,ACTUAL,-2.8,ACTUAL,-6.1,AGGREGATED,17.2,AGGREGATED,298.9,AGGREGATED,23,COMPUTED,0,COMPUTED
Calgary Intl A,10-Dec-13,-17.8,ACTUAL,-7,ACTUAL,-12.8,AGGREGATED,14.9,AGGREGATED,88.3,AGGREGATED,22.8,COMPUTED,0,COMPUTED
Calgary Intl A,11-Dec-13,-17.2,ACTUAL,2.2,ACTUAL,-2.7,AGGREGATED,24.7,AGGREGATED,254.3,AGGREGATED,23.1,COMPUTED,0,COMPUTED
Calgary Intl A,12-Dec-13,-17.1,ACTUAL,3.5,ACTUAL,-9.8,AGGREGATED,13.6,AGGREGATED,53,AGGREGATED,23.2,COMPUTED,0,COMPUTED
Calgary Intl A,13-Dec-13,-18.6,ACTUAL,-6.8,ACTUAL,-15.7,AGGREGATED,15.9,AGGREGATED,147.3,AGGREGATED,24.5,COMPUTED,0,COMPUTED
Calgary Intl A,14-Dec-13,-16,ACTUAL,7.8,ACTUAL,1.1,AGGREGATED,24.2,AGGREGATED,246.5,AGGREGATED,24.4,COMPUTED,0,COMPUTED
Calgary Intl A,15-Dec-13,-1.5,ACTUAL,8.7,ACTUAL,4.4,AGGREGATED,24,AGGREGATED,270.2,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,16-Dec-13,-8.6,ACTUAL,-0.5,ACTUAL,-3.8,AGGREGATED,11.8,AGGREGATED,164.1,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,17-Dec-13,-9.2,ACTUAL,9,ACTUAL,1,AGGREGATED,13.3,AGGREGATED,209,AGGREGATED,22.8,COMPUTED,0,COMPUTED
Calgary Intl A,18-Dec-13,-16.7,ACTUAL,3,ACTUAL,-10.7,AGGREGATED,20.7,AGGREGATED,1.3,AGGREGATED,23.7,COMPUTED,0,COMPUTED
Calgary Intl A,19-Dec-13,-22.4,ACTUAL,-7.5,ACTUAL,-16.1,AGGREGATED,10.1,AGGREGATED,221.5,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,20-Dec-13,-18,ACTUAL,-5.9,ACTUAL,-12.4,AGGREGATED,9.3,AGGREGATED,54.4,AGGREGATED,23.8,COMPUTED,0,COMPUTED
Calgary Intl A,21-Dec-13,-18.7,ACTUAL,-11.1,ACTUAL,-13.8,AGGREGATED,10.1,AGGREGATED,350.8,AGGREGATED,25.5,COMPUTED,0,COMPUTED
Calgary Intl A,22-Dec-13,-20.4,ACTUAL,-11.1,ACTUAL,-17.3,AGGREGATED,13.2,AGGREGATED,132.7,AGGREGATED,26.5,COMPUTED,0,COMPUTED
Calgary Intl A,23-Dec-13,-19.1,ACTUAL,6.5,ACTUAL,-2.8,AGGREGATED,13.2,AGGREGATED,264.7,AGGREGATED,25.3,COMPUTED,0,COMPUTED
Calgary Intl A,24-Dec-13,-8,ACTUAL,3.3,ACTUAL,-2.7,AGGREGATED,17.8,AGGREGATED,223.7,AGGREGATED,23.6,COMPUTED,0,COMPUTED
Calgary Intl A,25-Dec-13,-10.1,ACTUAL,6.5,ACTUAL,-1,AGGREGATED,21.8,AGGREGATED,226.7,AGGREGATED,24,COMPUTED,0,COMPUTED
Calgary Intl A,26-Dec-13,3.2,ACTUAL,9.4,ACTUAL,6.5,AGGREGATED,23.2,AGGREGATED,237.9,AGGREGATED,24.4,COMPUTED,0,COMPUTED
Calgary Intl A,27-Dec-13,-14.3,ACTUAL,10.6,ACTUAL,3,AGGREGATED,28.1,AGGREGATED,312.7,AGGREGATED,24.8,COMPUTED,0,COMPUTED
Calgary Intl A,28-Dec-13,-18.6,ACTUAL,-13,ACTUAL,-15.8,AGGREGATED,13.7,AGGREGATED,136.9,AGGREGATED,26.5,COMPUTED,0,COMPUTED
Calgary Intl A,29-Dec-13,-14.2,ACTUAL,0.3,ACTUAL,-5.8,AGGREGATED,12.9,AGGREGATED,117,AGGREGATED,27.3,COMPUTED,0,COMPUTED
Calgary Intl A,30-Dec-13,-17.3,ACTUAL,-5.2,ACTUAL,-12.8,AGGREGATED,12.4,AGGREGATED,111.6,AGGREGATED,28.1,COMPUTED,0,COMPUTED
Calgary Intl A,31-Dec-13,-18.4,ACTUAL,-2.7,ACTUAL,-10.6,AGGREGATED,6.5,AGGREGATED,119.2,AGGREGATED,27.5,COMPUTED,0,COMPUTED
Calgary Intl A,01-Jan-14,-9.7,ACTUAL,-0.6,ACTUAL,-4.6,AGGREGATED,9.1,AGGREGATED,203.7,AGGREGATED,26.9,COMPUTED,0,COMPUTED
Calgary Intl A,02-Jan-14,-10,ACTUAL,8.5,ACTUAL,3,AGGREGATED,17.5,AGGREGATED,239.7,AGGREGATED,25.9,COMPUTED,0,COMPUTED
Calgary Intl A,03-Jan-14,-11,ACTUAL,3,ACTUAL,-4.3,AGGREGATED,22.5,AGGREGATED,5.4,AGGREGATED,26,COMPUTED,0,COMPUTED
Calgary Intl A,04-Jan-14,-21.9,ACTUAL,-11,ACTUAL,-17.9,AGGREGATED,13.5,AGGREGATED,346.2,AGGREGATED,26.2,COMPUTED,0,COMPUTED
Calgary Intl A,05-Jan-14,-25.5,ACTUAL,-14.4,ACTUAL,-20.7,AGGREGATED,13.1,AGGREGATED,210.9,AGGREGATED,27.2,COMPUTED,0,COMPUTED
Calgary Intl A,06-Jan-14,-14.8,ACTUAL,3.4,ACTUAL,-5.7,AGGREGATED,12.3,AGGREGATED,240.1,AGGREGATED,25.9,COMPUTED,0,COMPUTED
Calgary Intl A,07-Jan-14,-9.9,ACTUAL,-3,ACTUAL,-6.6,AGGREGATED,11.1,AGGREGATED,173.8,AGGREGATED,25.8,COMPUTED,0,COMPUTED
Calgary Intl A,08-Jan-14,-11.4,ACTUAL,5.8,ACTUAL,-2.3,AGGREGATED,16.8,AGGREGATED,218.1,AGGREGATED,25.8,COMPUTED,0,COMPUTED
Calgary Intl A,09-Jan-14,-6.8,ACTUAL,4.6,ACTUAL,0.6,AGGREGATED,19.1,AGGREGATED,261.7,AGGREGATED,27,COMPUTED,0,COMPUTED
Calgary Intl A,10-Jan-14,-7.7,ACTUAL,2.2,ACTUAL,-2.4,AGGREGATED,11.1,AGGREGATED,285.2,AGGREGATED,26.9,COMPUTED,0,COMPUTED
Calgary Intl A,11-Jan-14,-9.9,ACTUAL,7.8,ACTUAL,-3,AGGREGATED,22.6,AGGREGATED,182.7,AGGREGATED,27.5,COMPUTED,0,COMPUTED
Calgary Intl A,12-Jan-14,-8.3,ACTUAL,2.5,ACTUAL,-4.1,AGGREGATED,14.5,AGGREGATED,289.3,AGGREGATED,26.5,COMPUTED,0,COMPUTED
Calgary Intl A,13-Jan-14,-5.9,ACTUAL,6,ACTUAL,0.4,AGGREGATED,26.9,AGGREGATED,265.4,AGGREGATED,25.8,COMPUTED,0,COMPUTED
Calgary Intl A,14-Jan-14,-8.3,ACTUAL,8.6,ACTUAL,0.1,AGGREGATED,19.8,AGGREGATED,227.3,AGGREGATED,25.7,COMPUTED,0,COMPUTED
Calgary Intl A,15-Jan-14,-0.3,ACTUAL,9,ACTUAL,5.4,AGGREGATED,24.4,AGGREGATED,278.8,AGGREGATED,25.5,COMPUTED,0,COMPUTED
